manual_transcript,path,source
我想点播鸳鸯蝴蝶梦,/home/v2129375/dataset/tts_audio_diff_ref/audio_1717.wav,video
我想点播《十面埋伏》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1718.wav,video
我想点播柏林墙的纪录片,/home/v2129375/dataset/tts_audio_diff_ref/audio_1719.wav,video
平顶山的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1720.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1721.wav,city
商洛市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1722.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1723.wav,city
我想点播林俊杰的歌曲,/home/v2129375/dataset/tts_audio_diff_ref/audio_1724.wav,music
青岛今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1725.wav,city
我想点播梅艳芳的《我爱你》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1726.wav,music
我想点播黄婧的《我爱你》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1727.wav,music
我想点播孔莹的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1728.wav,music
塔城的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1729.wav,city
我想点播电视剧原野奇侠,/home/v2129375/dataset/tts_audio_diff_ref/audio_1730.wav,video
龙岩市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1731.wav,city
我想看电视剧《容易受伤的女人》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1732.wav,video
我想点播《速度与激情七》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1733.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1734.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1735.wav,city
铜川的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1736.wav,city
迪庆州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1737.wav,city
我想点播音乐之声,/home/v2129375/dataset/tts_audio_diff_ref/audio_1738.wav,video
我想点播《超级会飞侠》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1739.wav,video
淮安市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1740.wav,city
内江的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1741.wav,city
我想看火车的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1742.wav,video
上饶的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1743.wav,city
罗马的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1744.wav,city
我想点播陈熙珵的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1745.wav,music
长春的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1746.wav,city
我想点播王极的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1747.wav,music
衡水的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1748.wav,city
海南州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1749.wav,city
我想看电视剧好家伙,/home/v2129375/dataset/tts_audio_diff_ref/audio_1750.wav,video
我想点播汪苏泷的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1751.wav,music
承德的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1752.wav,city
我想点播朱强的《我爱你》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1753.wav,music
巢湖市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1754.wav,city
我想点播黄玉雄的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1755.wav,music
宿州市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1756.wav,city
我想看电视剧邪不压正,/home/v2129375/dataset/tts_audio_diff_ref/audio_1757.wav,video
佛山今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1758.wav,city
我想点播电视剧倩女幽魂,/home/v2129375/dataset/tts_audio_diff_ref/audio_1759.wav,video
我想点播李玲玉的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1760.wav,music
石嘴山市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1761.wav,city
我想看神偷奶爸。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1762.wav,video
我想听陈奕迅的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1763.wav,music
我想点播郑尧的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1764.wav,music
我想点播电视剧《小公主苏菲亚》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1765.wav,video
我想看你的脸的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1766.wav,video
我想听李小春的歌《想念你》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1767.wav,music
我想点播小伴龙儿歌,/home/v2129375/dataset/tts_audio_diff_ref/audio_1768.wav,video
我想点播亲宝儿歌,/home/v2129375/dataset/tts_audio_diff_ref/audio_1769.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1770.wav,city
我想点播《猫跟老鼠》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1771.wav,video
哈尔滨市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1772.wav,city
塔城地区的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1773.wav,city
我想点播林美瑞的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1774.wav,music
我想看《爱情公寓》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1775.wav,video
我想点播李清坡的《琵琶行》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1776.wav,music
我想看大阅兵的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1777.wav,video
我想点播王媛的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1778.wav,music
泰州市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1779.wav,city
威海市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1780.wav,city
我想看金瓶梅的电视剧,/home/v2129375/dataset/tts_audio_diff_ref/audio_1781.wav,video
厦门今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1782.wav,city
湘西苗族自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1783.wav,city
我想看电视剧宝宝生活好习惯,/home/v2129375/dataset/tts_audio_diff_ref/audio_1784.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1785.wav,city
鹤岗的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1786.wav,city
日喀则市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1787.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1788.wav,city
广州今天的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1789.wav,city
金华的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1790.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1791.wav,city
我想点播梦然的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1792.wav,music
我想点播金志文的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1793.wav,music
我想点播小马宝莉之彩虹摇滚,/home/v2129375/dataset/tts_audio_diff_ref/audio_1794.wav,video
我想看闭合之日的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1795.wav,video
我想看火影忍者的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1796.wav,video
我想点播骆玉笙的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1797.wav,music
营口的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1798.wav,city
贵阳的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1799.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1800.wav,city
我想点播刘芳的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1801.wav,music
我想点播电视剧桂河桥,/home/v2129375/dataset/tts_audio_diff_ref/audio_1802.wav,video
我想看黑色追缉令的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1803.wav,video
我想点播天线宝宝,/home/v2129375/dataset/tts_audio_diff_ref/audio_1804.wav,video
我想听王力宏的《无言的爱》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1805.wav,music
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1806.wav,city
达州市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1807.wav,city
我想点播电视剧《我的朋友很少》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1808.wav,video
黄南自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1809.wav,city
我想点播五千零五十,/home/v2129375/dataset/tts_audio_diff_ref/audio_1810.wav,music
我想点播阿庆的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1811.wav,music
海西蒙古族藏族自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1812.wav,city
黄石市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1813.wav,city
我想看叶问的电影,/home/v2129375/dataset/tts_audio_diff_ref/audio_1814.wav,video
我想看失落的男孩的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1815.wav,video
我想看电影《肖申克的救赎》。,/home/v2129375/dataset/tts_audio_diff_ref/audio_1816.wav,video
西双版纳自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1817.wav,city
深圳天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1818.wav,city
崇左市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1819.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1820.wav,city
镇江天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1821.wav,city
我想点播非洲女皇号的剧集,/home/v2129375/dataset/tts_audio_diff_ref/audio_1822.wav,video
绍兴的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1823.wav,city
我想看电视剧夺宝奇兵,/home/v2129375/dataset/tts_audio_diff_ref/audio_1824.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1825.wav,city
甘孜藏族自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1826.wav,city
我想点播张笛的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1827.wav,music
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1828.wav,city
邯郸的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1829.wav,city
我想看恐高症的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1830.wav,video
我想点播大白鲨的电影,/home/v2129375/dataset/tts_audio_diff_ref/audio_1831.wav,video
我想看《建军大业》的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1832.wav,video
日照天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1833.wav,city
我想点播杨沛宜的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1834.wav,music
上饶市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1835.wav,city
我想点播赵传的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1836.wav,music
鹰潭市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1837.wav,city
佛山的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1838.wav,city
甘南藏族自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1839.wav,city
我想看电视剧女人寻梦,/home/v2129375/dataset/tts_audio_diff_ref/audio_1840.wav,video
和田地区的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1841.wav,city
松原市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1842.wav,city
我想点播周杰伦的歌曲,/home/v2129375/dataset/tts_audio_diff_ref/audio_1843.wav,music
淄博的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1844.wav,city
武威市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1845.wav,city
盘锦的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1846.wav,city
我想看电视剧四三二一,/home/v2129375/dataset/tts_audio_diff_ref/audio_1847.wav,video
我想看《星际宝贝》的点播视频,/home/v2129375/dataset/tts_audio_diff_ref/audio_1848.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1849.wav,city
我想点播电视剧紫钗记,/home/v2129375/dataset/tts_audio_diff_ref/audio_1850.wav,video
我想听宅男电台的节目,/home/v2129375/dataset/tts_audio_diff_ref/audio_1851.wav,video
澳门今天的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1852.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1853.wav,city
我想点播孙燕姿的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1854.wav,music
牡丹江的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1855.wav,city
我想点播《飞越疯人院》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1856.wav,video
山南地区的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1857.wav,city
台州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1858.wav,city
悉尼的天气如何？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1859.wav,city
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1860.wav,city
我想点播电视剧饥饿鲨进化,/home/v2129375/dataset/tts_audio_diff_ref/audio_1861.wav,video
我想听阳朔的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1862.wav,music
海北自治州的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1863.wav,city
我想点播新木乃伊,/home/v2129375/dataset/tts_audio_diff_ref/audio_1864.wav,video
我想看电视剧燕子,/home/v2129375/dataset/tts_audio_diff_ref/audio_1865.wav,video
深圳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1866.wav,city
我想点播吉特巴的草原歌曲,/home/v2129375/dataset/tts_audio_diff_ref/audio_1867.wav,music
我想点播田雨莫的《我爱你》,/home/v2129375/dataset/tts_audio_diff_ref/audio_1868.wav,music
德阳的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1869.wav,city
我想点播周冠宇的音乐,/home/v2129375/dataset/tts_audio_diff_ref/audio_1870.wav,music
我想点播喜羊羊与灰太狼,/home/v2129375/dataset/tts_audio_diff_ref/audio_1871.wav,video
我想看电视剧香水有毒,/home/v2129375/dataset/tts_audio_diff_ref/audio_1872.wav,video
昌吉的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1873.wav,city
日照市的天气怎么样？,/home/v2129375/dataset/tts_audio_diff_ref/audio_1874.wav,city
